id,verb_id,tense,person,pronoun,is_regular,correct_stem,correct_ending,distractor_stems,distractor_endings,aux_stem,aux_ending,distractor_aux_stems,distractor_aux_endings,rule_summary,explanation_translations
b047d3f6-2a1c-44c4-8d46-953135a4f4dd,e5a55b9c-f01d-4d45-a9c9-45a9989a601d,Conditionnel Passé,ils,ils,FALSE,pris,,"{""prené"",""prendu"",""prit""}","{""e"",""s"",""t""}",aur,aient,"{""ser"",""av"",""a""}","{""ont"",""ent"",""ais""}",Compound tense using 'avoir' (conditional) + 'pris'.,"{""en"":""For 'ils', use 'auraient' + 'pris'."",""zh"":""对于 'ils'，使用 'auraient' + 'pris'。"",""ja"":""'ils' の場合、'auraient' + 'pris' を使います。"",""fr"":""Pour 'ils', utilisez 'auraient' + 'pris'.""}"
ac31a710-0cda-4a9f-a523-54a2a27ce1e9,e5a55b9c-f01d-4d45-a9c9-45a9989a601d,Conditionnel Passé,elles,elles,FALSE,pris,,"{""prené"",""prendu"",""prit""}","{""e"",""s"",""t""}",aur,aient,"{""ser"",""av"",""a""}","{""ont"",""ent"",""ais""}",Compound tense using 'avoir' (conditional) + 'pris'.,"{""en"":""For 'elles', use 'auraient' + 'pris'."",""zh"":""对于 'elles'，使用 'auraient' + 'pris'。"",""ja"":""'elles' の場合、'auraient' + 'pris' を使います。"",""fr"":""Pour 'elles', utilisez 'auraient' + 'pris'.""}"
aab65faf-4f6f-4f23-a37d-d254801728fc,e5a55b9c-f01d-4d45-a9c9-45a9989a601d,Subjonctif Passé,je,Que j',FALSE,pris,,"{""prené"",""prendu"",""prit""}","{""e"",""s"",""t""}",aie,,"{""sois"",""ai"",""a""}",,Compound tense using 'avoir' (subjunctive) + 'pris'.,"{""en"":""Subjonctif Passé uses 'avoir' in subjunctive ('aie') + 'pris'."",""zh"":""虚拟式过去时使用 'avoir' 的虚拟式 ('aie') + 'pris'。"",""ja"":""接続法過去は 'avoir' の接続法 ('aie') + 'pris' を使います。"",""fr"":""Le subjonctif passé utilise 'avoir' au subjonctif ('aie') + 'pris'.""}"
512d87da-4e23-4d44-b675-f510e5ab25fb,e5a55b9c-f01d-4d45-a9c9-45a9989a601d,Subjonctif Passé,tu,Que tu,FALSE,pris,,"{""prené"",""prendu"",""prit""}","{""e"",""s"",""t""}",aies,,"{""sois"",""aie"",""as""}",,Compound tense using 'avoir' (subjunctive) + 'pris'.,"{""en"":""For 'tu', use 'aies' + 'pris'."",""zh"":""对于 'tu'，使用 'aies' + 'pris'。"",""ja"":""'tu' の場合、'aies' + 'pris' を使います。"",""fr"":""Pour 'tu', utilisez 'aies' + 'pris'.""}"
0975fcac-5c1a-4928-896b-9fd1792bd26a,e5a55b9c-f01d-4d45-a9c9-45a9989a601d,Subjonctif Passé,il,Qu'il,FALSE,pris,,"{""prené"",""prendu"",""prit""}","{""e"",""s"",""t""}",ait,,"{""soit"",""aie"",""a""}",,Compound tense using 'avoir' (subjunctive) + 'pris'.,"{""en"":""For 'il', use 'ait' + 'pris'."",""zh"":""对于 'il'，使用 'ait' + 'pris'。"",""ja"":""'il' の場合、'ait' + 'pris' を使います。"",""fr"":""Pour 'il', utilisez 'ait' + 'pris'.""}"
bbd582db-dfe7-4314-abdf-095099bbc82b,e5a55b9c-f01d-4d45-a9c9-45a9989a601d,Subjonctif Passé,elle,Qu'elle,FALSE,pris,,"{""prené"",""prendu"",""prit""}","{""e"",""s"",""t""}",ait,,"{""soit"",""aie"",""a""}",,Compound tense using 'avoir' (subjunctive) + 'pris'.,"{""en"":""For 'elle', use 'ait' + 'pris'."",""zh"":""对于 'elle'，使用 'ait' + 'pris'。"",""ja"":""'elle' の場合、'ait' + 'pris' を使います。"",""fr"":""Pour 'elle', utilisez 'ait' + 'pris'.""}"
1a5a5630-408b-4782-b0d5-781218412c78,e5a55b9c-f01d-4d45-a9c9-45a9989a601d,Subjonctif Passé,nous,Que nous,FALSE,pris,,"{""prené"",""prendu"",""prit""}","{""e"",""s"",""t""}",ayons,,"{""soyons"",""avions"",""avons""}",,Compound tense using 'avoir' (subjunctive) + 'pris'.,"{""en"":""For 'nous', use 'ayons' + 'pris'."",""zh"":""对于 'nous'，使用 'ayons' + 'pris'。"",""ja"":""'nous' の場合、'ayons' + 'pris' を使います。"",""fr"":""Pour 'nous', utilisez 'ayons' + 'pris'.""}"
87ddfa9f-0a40-464d-9e4d-2503d58242bc,e5a55b9c-f01d-4d45-a9c9-45a9989a601d,Subjonctif Passé,vous,Que vous,FALSE,pris,,"{""prené"",""prendu"",""prit""}","{""e"",""s"",""t""}",ayez,,"{""soyez"",""aviez"",""avez""}",,Compound tense using 'avoir' (subjunctive) + 'pris'.,"{""en"":""For 'vous', use 'ayez' + 'pris'."",""zh"":""对于 'vous'，使用 'ayez' + 'pris'。"",""ja"":""'vous' の場合、'ayez' + 'pris' を使います。"",""fr"":""Pour 'vous', utilisez 'ayez' + 'pris'.""}"
318d6a37-a47c-44bf-938b-ce167f72ca58,e5a55b9c-f01d-4d45-a9c9-45a9989a601d,Subjonctif Passé,ils,Qu'ils,FALSE,pris,,"{""prené"",""prendu"",""prit""}","{""e"",""s"",""t""}",aient,,"{""soient"",""aie"",""ont""}",,Compound tense using 'avoir' (subjunctive) + 'pris'.,"{""en"":""For 'ils', use 'aient' + 'pris'."",""zh"":""对于 'ils'，使用 'aient' + 'pris'。"",""ja"":""'ils' の場合、'aient' + 'pris' を使います。"",""fr"":""Pour 'ils', utilisez 'aient' + 'pris'.""}"
320d30a4-886f-428d-8a1e-93ceac08e6e5,e5a55b9c-f01d-4d45-a9c9-45a9989a601d,Subjonctif Passé,elles,Qu'elles,FALSE,pris,,"{""prené"",""prendu"",""prit""}","{""e"",""s"",""t""}",aient,,"{""soient"",""aie"",""ont""}",,Compound tense using 'avoir' (subjunctive) + 'pris'.,"{""en"":""For 'elles', use 'aient' + 'pris'."",""zh"":""对于 'elles'，使用 'aient' + 'pris'。"",""ja"":""'elles' の場合、'aient' + 'pris' を使います。"",""fr"":""Pour 'elles', utilisez 'aient' + 'pris'.""}"
838bdd8c-9e2c-41bd-8fbf-6587fd9aff95,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Présent,je,je,FALSE,vien,s,"{""ven"",""vin"",""viennent""}","{""t"",""e"",""es""}",,,,,Simple tense; irregular stem 'vien-' + ending 's'.,"{""en"":""The verb 'venir' is irregular. In the present tense, the stem changes to 'vien-' for the singular persons."",""zh"":""动词 'venir' 是不规则的。在现在时中，单数人称的词根变为 'vien-'。"",""ja"":""動詞 'venir' は不規則動詞です。現在形では、単数人称の語幹が 'vien-' に変化します。"",""fr"":""Le verbe 'venir' est irrégulier. Au présent, le radical devient 'vien-' pour les personnes du singulier.""}"
7ffe5f26-5917-4451-852b-22275cf44557,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Présent,tu,tu,FALSE,vien,s,"{""ven"",""vienn"",""vins""}","{""t"",""e"",""ez""}",,,,,Simple tense; irregular stem 'vien-' + ending 's'.,"{""en"":""For 'tu', use the irregular stem 'vien-' and add the ending 's'."",""zh"":""对于 'tu'，使用不规则词根 'vien-' 并加上词尾 's'。"",""ja"":""'tu' の場合、不規則語幹 'vien-' に語尾 's' を付けます。"",""fr"":""Pour 'tu', utilisez le radical irrégulier 'vien-' et ajoutez la terminaison 's'.""}"
583bd8a2-fe8f-4e8a-85a4-de158a689943,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Présent,il,il,FALSE,vien,t,"{""ven"",""vienn"",""vienne""}","{""s"",""d"",""e""}",,,,,Simple tense; irregular stem 'vien-' + ending 't'.,"{""en"":""The third person singular uses the stem 'vien-' with the ending 't'."",""zh"":""第三人称单数使用词根 'vien-' 和词尾 't'。"",""ja"":""三人称単数では、語幹 'vien-' に語尾 't' を使用します。"",""fr"":""La troisième personne du singulier utilise le radical 'vien-' avec la terminaison 't'.""}"
8798baed-b2a0-454c-94ed-b3e69a5dbeb5,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Présent,elle,elle,FALSE,vien,t,"{""ven"",""vienn"",""vienne""}","{""s"",""d"",""e""}",,,,,Simple tense; irregular stem 'vien-' + ending 't'.,"{""en"":""The form for 'elle' is the same as 'il', using the stem 'vien-' and ending 't'."",""zh"":""'elle' 的形式与 'il' 相同，使用词根 'vien-' 和词尾 't'。"",""ja"":""'elle' の形は 'il' と同じで、語幹 'vien-' と語尾 't' を使います。"",""fr"":""La forme pour 'elle' est la même que pour 'il', utilisant le radical 'vien-' et la terminaison 't'.""}"
f3470237-7c0a-4f01-ab36-e034331c37b3,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Présent,nous,nous,FALSE,ven,ons,"{""vien"",""vienn"",""vin""}","{""ez"",""ent"",""ions""}",,,,,Simple tense; stem 'ven-' + ending 'ons'.,"{""en"":""In the 'nous' form, the stem stays 'ven-'. Add the standard ending 'ons'."",""zh"":""在 'nous' 形式中，词根保持为 'ven-'。加上标准词尾 'ons'。"",""ja"":""'nous' の形では、語幹は 'ven-' のままです。標準的な語尾 'ons' を付けます。"",""fr"":""À la forme 'nous', le radical reste 'ven-'. Ajoutez la terminaison standard 'ons'.""}"
0beecbd4-f463-42d9-b3d1-32164f7772ca,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Présent,vous,vous,FALSE,ven,ez,"{""vien"",""vienn"",""vin""}","{""ons"",""ent"",""iez""}",,,,,Simple tense; stem 'ven-' + ending 'ez'.,"{""en"":""For 'vous', the stem remains 'ven-'. Add the ending 'ez'."",""zh"":""对于 'vous'，词根保持为 'ven-'。加上词尾 'ez'。"",""ja"":""'vous' の場合、語幹は 'ven-' のままです。語尾 'ez' を付けます。"",""fr"":""Pour 'vous', le radical reste 'ven-'. Ajoutez la terminaison 'ez'.""}"
63cf6f1c-7740-44fa-9efc-abab8887bc0a,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Présent,ils,ils,FALSE,vienn,ent,"{""ven"",""vien"",""vin""}","{""ont"",""ez"",""ons""}",,,,,Simple tense; irregular stem 'vienn-' + ending 'ent'.,"{""en"":""For the third person plural, the 'n' is doubled, resulting in the stem 'vienn-'."",""zh"":""对于第三人称复数，'n' 双写，词根变为 'vienn-'。"",""ja"":""三人称複数では 'n' が重なり、語幹は 'vienn-' になります。"",""fr"":""Pour la troisième personne du pluriel, le 'n' est doublé, ce qui donne le radical 'vienn-'.""}"
413b0ab9-4c0d-4d94-b1df-0fbec483eb60,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Présent,elles,elles,FALSE,vienn,ent,"{""ven"",""vien"",""vin""}","{""ont"",""ez"",""ons""}",,,,,Simple tense; irregular stem 'vienn-' + ending 'ent'.,"{""en"":""Like 'ils', 'elles' uses the irregular stem 'vienn-' with the ending 'ent'."",""zh"":""与 'ils' 一样，'elles' 使用不规则词根 'vienn-' 和词尾 'ent'。"",""ja"":""'ils' と同様に、'elles' は不規則語幹 'vienn-' と語尾 'ent' を使用します。"",""fr"":""Comme 'ils', 'elles' utilise le radical irrégulier 'vienn-' avec la terminaison 'ent'.""}"
aff153c0-4301-43a3-ac66-1a20202f4a48,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Imparfait,je,je,TRUE,ven,ais,"{""vien"",""vienn"",""vin""}","{""ait"",""as"",""ions""}",,,,,Simple tense; stem 'ven-' + ending 'ais'.,"{""en"":""The imperfect stem is derived from the 'nous' form of the present (ven-). Add 'ais'."",""zh"":""未完成过去时词根源自现在时的 'nous' 形式 (ven-)。加上 'ais'。"",""ja"":""半過去の語幹は現在形の 'nous' の形 (ven-) に由来します。'ais' を付けます。"",""fr"":""Le radical de l'imparfait est dérivé de la forme 'nous' du présent (ven-). Ajoutez 'ais'.""}"
b5fc4136-291b-4b09-9f13-ad735aa7bc7b,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Imparfait,tu,tu,TRUE,ven,ais,"{""vien"",""vienn"",""vin""}","{""ait"",""as"",""iez""}",,,,,Simple tense; stem 'ven-' + ending 'ais'.,"{""en"":""For 'tu', the ending is 'ais' added to the stem 'ven-'."",""zh"":""对于 'tu'，在词根 'ven-' 后加上词尾 'ais'。"",""ja"":""'tu' の場合、語幹 'ven-' に語尾 'ais' を付けます。"",""fr"":""Pour 'tu', la terminaison est 'ais' ajoutée au radical 'ven-'.""}"
b1890248-a0af-4030-825a-027f7cb07f8d,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Imparfait,il,il,TRUE,ven,ait,"{""vien"",""vienn"",""vin""}","{""ais"",""a"",""it""}",,,,,Simple tense; stem 'ven-' + ending 'ait'.,"{""en"":""The third person singular in the imperfect uses the stem 'ven-' and ending 'ait'."",""zh"":""未完成过去时第三人称单数使用词根 'ven-' 和词尾 'ait'。"",""ja"":""半過去の三人称単数では、語幹 'ven-' と語尾 'ait' を使用します。"",""fr"":""La troisième personne du singulier à l'imparfait utilise le radical 'ven-' et la terminaison 'ait'.""}"
6a212f36-0140-4026-87cd-0f237bdfd0f0,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Imparfait,elle,elle,TRUE,ven,ait,"{""vien"",""vienn"",""vin""}","{""ais"",""a"",""it""}",,,,,Simple tense; stem 'ven-' + ending 'ait'.,"{""en"":""For 'elle', the form is identical to 'il' in the imperfect."",""zh"":""对于 'elle'，其形式在未完成过去时中与 'il' 相同。"",""ja"":""'elle' の場合、半過去の形は 'il' と同じです。"",""fr"":""Pour 'elle', la forme est identique à celle de 'il' à l'imparfait.""}"
346e3923-ef00-46d9-ab6d-a2416e837194,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Imparfait,nous,nous,TRUE,ven,ions,"{""vien"",""vienn"",""vin""}","{""ons"",""iez"",""aient""}",,,,,Simple tense; stem 'ven-' + ending 'ions'.,"{""en"":""For 'nous', the imperfect ending is 'ions' added to the stem 'ven-'."",""zh"":""对于 'nous'，未完成过去时词尾是在词根 'ven-' 后加上 'ions'。"",""ja"":""'nous' の場合、半過去の語尾は語幹 'ven-' に 'ions' を付けたものです。"",""fr"":""Pour 'nous', la terminaison de l'imparfait est 'ions' ajoutée au radical 'ven-'.""}"
ad91a252-e16c-42c9-9482-9e973a86651f,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Imparfait,vous,vous,TRUE,ven,iez,"{""vien"",""vienn"",""vin""}","{""ez"",""ions"",""aient""}",,,,,Simple tense; stem 'ven-' + ending 'iez'.,"{""en"":""The ending 'iez' is added to the stem 'ven-' for the 'vous' form."",""zh"":""'vous' 形式在词根 'ven-' 后加上词尾 'iez'。"",""ja"":""'vous' の形では、語幹 'ven-' に語尾 'iez' が追加されます。"",""fr"":""La terminaison 'iez' est ajoutée au radical 'ven-' pour la forme 'vous'.""}"
93bdd1a5-266e-4c66-bbf5-376f2783201b,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Imparfait,ils,ils,TRUE,ven,aient,"{""vien"",""vienn"",""vin""}","{""ent"",""ont"",""ait""}",,,,,Simple tense; stem 'ven-' + ending 'aient'.,"{""en"":""For 'ils', the ending 'aient' is added to the stem 'ven-'."",""zh"":""对于 'ils'，在词根 'ven-' 后加上词尾 'aient'。"",""ja"":""'ils' の場合、語幹 'ven-' に語尾 'aient' を付けます。"",""fr"":""Pour 'ils', la terminaison 'aient' est ajoutée au radical 'ven-'.""}"
089aea58-e4bf-4ac6-be9d-4d2e58d2b6dd,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Imparfait,elles,elles,TRUE,ven,aient,"{""vien"",""vienn"",""vin""}","{""ent"",""ont"",""ait""}",,,,,Simple tense; stem 'ven-' + ending 'aient'.,"{""en"":""The 'elles' form is the same as 'ils', using stem 'ven-' and ending 'aient'."",""zh"":""'elles' 形式与 'ils' 相同，使用词根 'ven-' 和词尾 'aient'。"",""ja"":""'elles' の形は 'ils' と同じで、語幹 'ven-' と語尾 'aient' を使います。"",""fr"":""La forme 'elles' est la même que celle de 'ils', utilisant le radical 'ven-' et la terminaison 'aient'.""}"
f352b705-f99e-4d8c-8d76-89ae7a5ade19,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Futur Simple,je,je,FALSE,viendr,ai,"{""venir"",""venr"",""vienr""}","{""as"",""a"",""ais""}",,,,,Simple tense; irregular stem 'viendr-' + ending 'ai'.,"{""en"":""In the future simple, 'venir' uses the irregular stem 'viendr-'. Add 'ai' for 'je'."",""zh"":""在简单将来时中，'venir' 使用不规则词根 'viendr-'。'je' 加上 'ai'。"",""ja"":""単純未来では、'venir' は不規則語幹 'viendr-' を使用します。'je' に 'ai' を付けます。"",""fr"":""Au futur simple, 'venir' utilise le radical irrégulier 'viendr-'. Ajoutez 'ai' pour 'je'.""}"
595cce60-c3d4-4b58-9526-ef9d2426e006,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Futur Simple,tu,tu,FALSE,viendr,as,"{""venir"",""venr"",""vienr""}","{""ai"",""a"",""es""}",,,,,Simple tense; irregular stem 'viendr-' + ending 'as'.,"{""en"":""For 'tu', use the irregular future stem 'viendr-' with the ending 'as'."",""zh"":""对于 'tu'，使用不规则将来时词根 'viendr-' 和词尾 'as'。"",""ja"":""'tu' の場合、不規則な未来語幹 'viendr-' と語尾 'as' を使います。"",""fr"":""Pour 'tu', utilisez le radical irrégulier du futur 'viendr-' avec la terminaison 'as'.""}"
df78e1f8-ef79-4535-b4b4-0cb94dc473a3,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Futur Simple,il,il,FALSE,viendr,a,"{""venir"",""venr"",""vienr""}","{""as"",""ai"",""e""}",,,,,Simple tense; irregular stem 'viendr-' + ending 'a'.,"{""en"":""The third person singular future uses the irregular stem 'viendr-' and ending 'a'."",""zh"":""将来时第三人称单数使用不规则词根 'viendr-' 和词尾 'a'。"",""ja"":""三人称単数の未来形では、不規則語幹 'viendr-' と語尾 'a' を使用します。"",""fr"":""La troisième personne du singulier au futur utilise le radical irrégulier 'viendr-' et la terminaison 'a'.""}"
e09ab1d3-d811-41b3-b2a9-b3bb1ca4e0f3,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Futur Simple,elle,elle,FALSE,viendr,a,"{""venir"",""venr"",""vienr""}","{""as"",""ai"",""e""}",,,,,Simple tense; irregular stem 'viendr-' + ending 'a'.,"{""en"":""For 'elle', use the same form as 'il': stem 'viendr-' and ending 'a'."",""zh"":""对于 'elle'，使用与 'il' 相同的形式：词根 'viendr-' 和词尾 'a'。"",""ja"":""'elle' の場合、'il' と同じ形を使います。語幹 'viendr-' と語尾 'a' です。"",""fr"":""Pour 'elle', utilisez la même forme que pour 'il' : radical 'viendr-' et terminaison 'a'.""}"
a56d55b2-ee70-4ed8-9ba5-5142bfd68af8,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Futur Simple,nous,nous,FALSE,viendr,ons,"{""venir"",""venr"",""vienr""}","{""ez"",""ont"",""ions""}",,,,,Simple tense; irregular stem 'viendr-' + ending 'ons'.,"{""en"":""For 'nous', add 'ons' to the irregular future stem 'viendr-'."",""zh"":""对于 'nous'，在不规则将来时词根 'viendr-' 后加上 'ons'。"",""ja"":""'nous' の場合、不規則な未来語幹 'viendr-' に 'ons' を付けます。"",""fr"":""Pour 'nous', ajoutez 'ons' au radical irrégulier du futur 'viendr-'.""}"
25e0a65d-56c4-4e66-b9f0-3ce408b71db2,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Futur Simple,vous,vous,FALSE,viendr,ez,"{""venir"",""venr"",""vienr""}","{""ons"",""ont"",""iez""}",,,,,Simple tense; irregular stem 'viendr-' + ending 'ez'.,"{""en"":""Add 'ez' to the irregular future stem 'viendr-' for the 'vous' form."",""zh"":""'vous' 形式在不规则将来时词根 'viendr-' 后加上 'ez'。"",""ja"":""'vous' の形では、不規則な未来語幹 'viendr-' に 'ez' を追加します。"",""fr"":""Ajoutez 'ez' au radical irrégulier du futur 'viendr-' pour la forme 'vous'.""}"
dc43fb9b-bc8c-4591-b1ee-a224acc86079,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Futur Simple,ils,ils,FALSE,viendr,ont,"{""venir"",""venr"",""vienr""}","{""ent"",""ez"",""ons""}",,,,,Simple tense; irregular stem 'viendr-' + ending 'ont'.,"{""en"":""For 'ils', the future ending 'ont' is added to the irregular stem 'viendr-'."",""zh"":""对于 'ils'，将来时词尾 'ont' 加在不规则词根 'viendr-' 后。"",""ja"":""'ils' の場合、未来の語尾 'ont' が不規則語幹 'viendr-' に追加されます。"",""fr"":""Pour 'ils', la terminaison du futur 'ont' est ajoutée au radical irrégulier 'viendr-'.""}"
ec6b4041-5bd0-4286-bf3f-313e53d0d20e,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Futur Simple,elles,elles,FALSE,viendr,ont,"{""venir"",""venr"",""vienr""}","{""ent"",""ez"",""ons""}",,,,,Simple tense; irregular stem 'viendr-' + ending 'ont'.,"{""en"":""The 'elles' form uses the irregular stem 'viendr-' and ending 'ont'."",""zh"":""'elles' 形式使用不规则词根 'viendr-' 和词尾 'ont'。"",""ja"":""'elles' の形は、不規則語幹 'viendr-' と語尾 'ont' を使用します。"",""fr"":""La forme 'elles' utilise le radical irrégulier 'viendr-' et la terminaison 'ont'.""}"
4ba99478-745e-4b7a-ac5a-d2acf4cc4b31,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Conditionnel Présent,je,je,FALSE,viendr,ais,"{""venir"",""venr"",""vienr""}","{""ai"",""as"",""ait""}",,,,,Simple tense; irregular stem 'viendr-' + ending 'ais'.,"{""en"":""The conditional uses the future stem 'viendr-' and the imperfect ending 'ais' for 'je'."",""zh"":""条件式使用将来时词根 'viendr-' 和 'je' 的未完成过去时词尾 'ais'。"",""ja"":""条件法では、未来語幹 'viendr-' と 'je' の半過去語尾 'ais' を使用します。"",""fr"":""Le conditionnel utilise le radical du futur 'viendr-' et la terminaison de l'imparfait 'ais' pour 'je'.""}"
6f9ab1e6-b063-4e7b-be91-c59534db6cf9,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Conditionnel Présent,tu,tu,FALSE,viendr,ais,"{""venir"",""venr"",""vienr""}","{""ait"",""as"",""ai""}",,,,,Simple tense; irregular stem 'viendr-' + ending 'ais'.,"{""en"":""For 'tu', use the future stem 'viendr-' and the ending 'ais'."",""zh"":""对于 'tu'，使用将来时词根 'viendr-' 和词尾 'ais'。"",""ja"":""'tu' の場合、未来語幹 'viendr-' と語尾 'ais' を使います。"",""fr"":""Pour 'tu', utilisez le radical du futur 'viendr-' et la terminaison 'ais'.""}"
31370109-8169-459d-a160-7a282b321d57,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Conditionnel Présent,il,il,FALSE,viendr,ait,"{""venir"",""venr"",""vienr""}","{""ais"",""a"",""it""}",,,,,Simple tense; irregular stem 'viendr-' + ending 'ait'.,"{""en"":""The third person singular conditional uses the stem 'viendr-' and ending 'ait'."",""zh"":""条件式第三人称单数使用词根 'viendr-' 和词尾 'ait'。"",""ja"":""条件法の三人称単数では、語幹 'viendr-' と語尾 'ait' を使用します。"",""fr"":""La troisième personne du singulier au conditionnel utilise le radical 'viendr-' et la terminaison 'ait'.""}"
493ce7e6-a510-40ba-a68d-30c8b59637c9,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Conditionnel Présent,elle,elle,FALSE,viendr,ait,"{""venir"",""venr"",""vienr""}","{""ais"",""a"",""it""}",,,,,Simple tense; irregular stem 'viendr-' + ending 'ait'.,"{""en"":""The 'elle' form is the same as 'il', using stem 'viendr-' and ending 'ait'."",""zh"":""'elle' 形式与 'il' 相同，使用词根 'viendr-' 和词尾 'ait'。"",""ja"":""'elle' の形は 'il' と同じで、語幹 'viendr-' と語尾 'ait' を使います。"",""fr"":""La forme 'elle' est la même que celle de 'il', utilisant le radical 'viendr-' et la terminaison 'ait'.""}"
e3c0dc2e-55cf-4d0c-bb29-9e39e3e9d85e,460dabb3-2dfe-4eaf-8f6a-8c34c38eb07d,Conditionnel Présent,nous,nous,FALSE,viendr,ions,"{""venir"",""venr"",""vienr""}","{""ons"",""iez"",""aient""}",,,,,Simple tense; irregular stem 'viendr-' + ending 'ions'.,"{""en"":""For 'nous', the conditional ending is 'ions' added to the future stem 'viendr-'."",""zh"":""对于 'nous'，条件式词尾是在将来时词根 'viendr-' 后加上 'ions'。"",""ja"":""'nous' の場合、条件法の語尾は未来語幹 'viendr-' に 'ions' を付けたものです。"",""fr"":""Pour 'nous', la terminaison du conditionnel est 'ions' ajoutée au radical du futur 'viendr-'.""}"
